#           x             y             z             p           U_x           U_y           U_z
    -0.203125      0.484375           0.5      -187.256       42.1034       10.9168  -1.45504e-19
      -0.1875      0.484375           0.5       -194.09       42.2593       10.9242  -3.05934e-19
    -0.171875      0.484375           0.5      -200.164       42.4269        10.901   3.63215e-19
     -0.15625      0.484375           0.5      -208.824       42.6141       10.8757   2.61261e-19
    -0.140625      0.484375           0.5        -215.7       42.7928       10.8346   2.28253e-20
       -0.125      0.484375           0.5      -222.566        42.959       10.8208   2.49647e-20
    -0.109375      0.484375           0.5      -231.004       43.1559       10.7764   2.39578e-19
     -0.09375      0.484375           0.5      -238.617       43.3417       10.7063   7.62661e-19
    -0.078125      0.484375           0.5      -246.665       43.5354       10.6454   2.91816e-19
      -0.0625      0.484375           0.5      -254.039       43.7305       10.5544  -8.08155e-19
    -0.046875      0.484375           0.5      -262.053       43.9305       10.4524  -5.51549e-21
     -0.03125      0.484375           0.5       -269.18       44.1134       10.3692   1.71021e-19
    -0.015625      0.484375           0.5      -275.583       44.3019       10.2354   2.75786e-19
 -1.11702e-14      0.484375           0.5      -283.023       44.4849       10.1045  -7.84465e-20
     0.015625      0.484375           0.5      -290.336        44.664       9.96579  -4.50688e-19
      0.03125      0.484375           0.5       -296.16       44.8453       9.82258   4.29053e-19
     0.046875      0.484375           0.5      -302.411        45.023       9.61478  -2.21661e-18
       0.0625      0.484375           0.5      -308.445        45.176       9.45236   3.20879e-19
     0.078125      0.484375           0.5      -313.645       45.3317       9.25197   2.43646e-19
      0.09375      0.484375           0.5      -319.127       45.4832       9.05263  -6.71746e-19
     0.109375      0.484375           0.5      -323.162       45.6019       8.85853   6.61759e-19
        0.125      0.484375           0.5      -326.741         45.73       8.61138  -7.07934e-19
     0.140625      0.484375           0.5      -329.325       45.8241        8.4093  -7.67136e-20
      0.15625      0.484375           0.5      -332.972       45.9223       8.15678  -1.27839e-18
     0.171875      0.484375           0.5       -333.83       46.0049       7.90652  -9.76635e-20
       0.1875      0.484375           0.5      -335.305       46.0707       7.65895  -8.81869e-20
     0.203125      0.484375           0.5      -336.534       46.1224       7.39157  -1.45497e-19
      0.21875      0.484375           0.5       -336.97       46.1642       7.14944  -2.47742e-19
     0.234375      0.484375           0.5      -336.484        46.178       6.88039  -6.71835e-19
         0.25      0.484375           0.5      -334.221       46.1765       6.64958  -3.44314e-19
     0.265625      0.484375           0.5      -333.631       46.1922       6.39764  -2.14421e-19
      0.28125      0.484375           0.5      -331.249       46.1705       6.12544   2.77527e-19
     0.296875      0.484375           0.5      -328.495       46.1319       5.87505  -1.06499e-19
       0.3125      0.484375           0.5      -324.916       46.0885       5.62046  -1.64093e-19
     0.328125      0.484375           0.5      -321.028        46.027       5.37312  -5.07831e-20
      0.34375      0.484375           0.5      -316.163       45.9396       5.15244   4.58577e-19
     0.359375      0.484375           0.5      -311.675       45.8635       4.91513  -1.19256e-19
        0.375      0.484375           0.5      -306.742       45.7695       4.67984   7.30484e-20
     0.390625      0.484375           0.5      -300.985       45.6657       4.46541  -1.12159e-19
      0.40625      0.484375           0.5       -295.57       45.5483       4.26744   -2.4296e-20
     0.421875      0.484375           0.5      -289.541       45.4317        4.0652   1.66687e-19
       0.4375      0.484375           0.5      -281.901       45.2901       3.89541  -3.36027e-19
     0.453125      0.484375           0.5      -276.197       45.1653        3.6982  -6.80979e-21
      0.46875      0.484375           0.5      -269.421       45.0204       3.52666  -6.66493e-19
     0.484375      0.484375           0.5      -262.895       44.8768       3.36652  -2.25384e-19
          0.5      0.484375           0.5      -256.169        44.734       3.21421  -1.90528e-19
     0.515625      0.484375           0.5      -248.294       44.5628       3.06567   2.06448e-19
      0.53125      0.484375           0.5      -241.074       44.3987       2.93313  -1.06131e-20
     0.546875      0.484375           0.5      -233.568       44.2313       2.80522   -2.7995e-21
       0.5625      0.484375           0.5      -226.318       44.0652       2.67963   2.88056e-21
     0.578125      0.484375           0.5      -218.979       43.8988       2.57756  -5.18746e-20
      0.59375      0.484375           0.5       -211.83       43.7327       2.48525  -1.19498e-19
     0.609375      0.484375           0.5      -204.535       43.5604       2.39864   1.53002e-19
        0.625      0.484375           0.5      -197.209       43.3933       2.31726   8.90707e-20
     0.640625      0.484375           0.5      -190.063       43.2261       2.23933   1.02502e-19
      0.65625      0.484375           0.5      -182.534       43.0547       2.17941    4.5951e-19
     0.671875      0.484375           0.5      -175.751       42.8873       2.12239   9.71409e-20
       0.6875      0.484375           0.5      -168.801        42.725       2.06332  -1.07648e-19
     0.703125      0.484375           0.5       -161.91       42.5609       2.02267   5.99099e-20
      0.71875      0.484375           0.5      -155.957       42.3971       1.98501  -6.40822e-19
     0.734375      0.484375           0.5      -148.119       42.2413       1.96048  -2.00863e-19
         0.75      0.484375           0.5      -141.943       42.0786       1.91663   1.16974e-19
     0.765625      0.484375           0.5      -136.048       41.9306       1.90664    -5.868e-19
      0.78125      0.484375           0.5      -129.845        41.786       1.90929   9.17268e-21
     0.796875      0.484375           0.5      -123.814       41.6355        1.8967   1.02949e-19
       0.8125      0.484375           0.5      -118.155       41.4886       1.88985   6.19981e-20
     0.828125      0.484375           0.5      -112.739       41.3384       1.88493   2.79638e-19
      0.84375      0.484375           0.5      -106.809       41.1964       1.91586  -3.92109e-20
     0.859375      0.484375           0.5      -101.778        41.069       1.91924  -1.34368e-20
        0.875      0.484375           0.5      -96.3576       40.9309       1.93986  -4.95934e-20
     0.890625      0.484375           0.5      -91.8428       40.8074       1.95952  -9.77913e-20
      0.90625      0.484375           0.5      -86.5784       40.6799       1.99534   5.57393e-19
     0.921875      0.484375           0.5      -81.8248       40.5533       2.00581   4.91793e-20
       0.9375      0.484375           0.5      -78.1508       40.4438       2.04416  -3.67592e-19
     0.953125      0.484375           0.5       -73.598       40.3279       2.07435  -1.66358e-19
      0.96875      0.484375           0.5      -69.5202       40.2184       2.10544   6.46378e-20
     0.984375      0.484375           0.5       -64.848       40.1111       2.14775  -3.55878e-22
            1      0.484375           0.5      -61.5171       40.0119       2.18526   -4.9663e-20
      1.01562      0.484375           0.5      -57.7899       39.9137       2.22603   2.03039e-20
      1.03125      0.484375           0.5      -54.7638       39.8255       2.26876   7.12737e-21
      1.04688      0.484375           0.5      -51.4453       39.7353       2.31252  -1.01924e-19
       1.0625      0.484375           0.5      -48.3037       39.6504       2.35973   -2.2119e-20
      1.07812      0.484375           0.5      -45.0025       39.5569       2.40292   5.80162e-21
      1.09375      0.484375           0.5        -42.53       39.4841       2.45487  -4.84551e-21
      1.10938      0.484375           0.5      -39.6763       39.4097       2.50858  -5.59149e-20
        1.125      0.484375           0.5      -37.3018       39.3431       2.55108   2.05593e-20
      1.14062      0.484375           0.5      -34.9479       39.2763       2.59977   7.05304e-20
      1.15625      0.484375           0.5       -32.886       39.2103       2.65152   1.81395e-19
      1.17188      0.484375           0.5      -30.4248       39.1431       2.69635   8.33411e-20
       1.1875      0.484375           0.5      -28.5976       39.0839        2.7442   9.33883e-21
      1.20312      0.484375           0.5       -27.735       39.0378        2.7871  -1.19516e-21
      1.21875      0.484375           0.5      -25.1013       38.9765       2.83571  -8.59849e-20
      1.23438      0.484375           0.5      -22.9267       38.9227       2.89097   1.64602e-19
         1.25      0.484375           0.5       -21.565       38.8779       2.93442   9.68291e-21
      1.26562      0.484375           0.5      -20.0647       38.8313       2.98017  -1.59955e-22
      1.28125      0.484375           0.5      -18.7862       38.7894       3.02662   9.22748e-20
      1.29688      0.484375           0.5      -17.5548       38.7503       3.06962   3.42931e-20
       1.3125      0.484375           0.5      -16.4476       38.7127       3.11687  -1.07774e-20
      1.32812      0.484375           0.5      -15.2324       38.6755       3.16186  -1.13271e-20
      1.34375      0.484375           0.5      -13.9839       38.6354       3.20075  -1.44312e-20
      1.35938      0.484375           0.5      -13.0373       38.6034       3.23878  -4.31441e-21
        1.375      0.484375           0.5      -12.1543        38.574       3.27578   6.42098e-21
      1.39062      0.484375           0.5      -11.3066       38.5436       3.31519  -5.46741e-21
      1.40625      0.484375           0.5      -10.4877        38.514       3.35496  -1.99976e-20
      1.42188      0.484375           0.5      -9.55137       38.4859       3.39709   7.21142e-21
       1.4375      0.484375           0.5      -8.61933       38.4543       3.43836  -7.41248e-21
      1.45312      0.484375           0.5      -7.82263       38.4275        3.4759  -6.97895e-20
      1.46875      0.484375           0.5      -7.21896       38.4033       3.50934   2.67745e-21
      1.48438      0.484375           0.5      -6.56161       38.3765       3.54622   1.13422e-20
         -0.5           0.5           0.5      -92.8139       40.0071       10.1913  -9.36782e-19
    -0.484375           0.5           0.5      -96.1926       40.0733       10.2345  -2.77083e-19
     -0.46875           0.5           0.5      -100.255       40.1547       10.2843  -5.17334e-19
    -0.453125           0.5           0.5      -103.689       40.2333       10.3257   2.40963e-19
      -0.4375           0.5           0.5      -107.323       40.3142       10.3594   1.68691e-19
    -0.421875           0.5           0.5      -110.925       40.4005       10.4045   -4.2248e-19
     -0.40625           0.5           0.5      -115.203        40.489       10.4463  -6.14776e-19
    -0.390625           0.5           0.5      -119.379       40.5863       10.4828   9.61764e-19
       -0.375           0.5           0.5      -123.684       40.6778       10.5204   -1.9032e-20
    -0.359375           0.5           0.5       -128.45       40.7837       10.5562   3.55402e-19
     -0.34375           0.5           0.5      -133.498       40.8957       10.6004   -1.1689e-19
    -0.328125           0.5           0.5       -138.45       41.0106       10.6193   3.41371e-19
      -0.3125           0.5           0.5      -143.472       41.1255        10.649  -2.16132e-20
    -0.296875           0.5           0.5      -150.062       41.2618        10.674   4.44198e-19
     -0.28125           0.5           0.5      -155.512       41.3927       10.7102   1.01997e-19
    -0.265625           0.5           0.5      -161.066       41.5166        10.735  -1.34039e-19
        -0.25           0.5           0.5      -166.332       41.6523       10.7367   2.98903e-19
    -0.234375           0.5           0.5      -172.677       41.8011       10.7538   -3.2639e-19
     -0.21875           0.5           0.5      -178.533       41.9399        10.743   6.20404e-19
    -0.203125           0.5           0.5      -185.448       42.0976       10.7506  -7.39254e-20
      -0.1875           0.5           0.5      -193.087       42.2544        10.752  -5.84021e-19
    -0.171875           0.5           0.5      -199.395       42.4256       10.7297   8.52139e-21
     -0.15625           0.5           0.5      -205.691       42.5787       10.7139   7.85168e-20
    -0.140625           0.5           0.5      -213.281       42.7516       10.6744  -4.78417e-20
       -0.125           0.5           0.5      -220.117       42.9277       10.6436    1.7389e-19
    -0.109375           0.5           0.5      -227.018       43.1037        10.609   2.69273e-20
     -0.09375           0.5           0.5      -234.459       43.2829       10.5351    6.1567e-20
    -0.078125           0.5           0.5      -240.736       43.4495       10.4576   1.48384e-19
      -0.0625           0.5           0.5      -248.508       43.6381       10.3647  -5.76579e-20
    -0.046875           0.5           0.5       -255.93       43.8287        10.281  -1.23642e-18
     -0.03125           0.5           0.5      -262.679       43.9967       10.1828   4.51163e-19
    -0.015625           0.5           0.5      -268.796       44.1708       10.0602   8.34098e-19
 -1.25924e-14           0.5           0.5      -275.365       44.3438       9.92909   8.82018e-19
     0.015625           0.5           0.5      -282.183       44.5147        9.7997   2.96132e-19
      0.03125           0.5           0.5      -287.405       44.6685       9.65225  -2.37927e-20
     0.046875           0.5           0.5      -292.086       44.8223       9.46631   6.84117e-19
       0.0625           0.5           0.5      -298.858       44.9868       9.30328   1.14075e-19
     0.078125           0.5           0.5      -302.808       45.1218       9.13429   1.03184e-19
      0.09375           0.5           0.5       -309.59       45.2778       8.89418   1.87219e-18
     0.109375           0.5           0.5      -312.537       45.3929        8.7246   1.05652e-19
        0.125           0.5           0.5      -314.321       45.5069       8.51239  -1.75765e-18
     0.140625           0.5           0.5      -319.096       45.6184       8.30213  -1.19545e-19
      0.15625           0.5           0.5      -320.669        45.694       8.06658  -4.07809e-19
     0.171875           0.5           0.5      -322.357       45.7736       7.83529   4.19719e-20
       0.1875           0.5           0.5      -325.051       45.8456       7.60892   3.57497e-19
     0.203125           0.5           0.5      -324.981       45.8842       7.36853  -1.19433e-19
      0.21875           0.5           0.5      -324.838       45.9207       7.13113   3.70707e-19
     0.234375           0.5           0.5      -324.581       45.9408       6.87038   1.03329e-19
         0.25           0.5           0.5      -323.203        45.947       6.62952  -9.51102e-20
     0.265625           0.5           0.5      -321.368       45.9455       6.38186  -4.66222e-19
      0.28125           0.5           0.5      -320.047       45.9392       6.15574  -7.47367e-20
     0.296875           0.5           0.5      -316.986       45.8988       5.92284    6.2444e-19
       0.3125           0.5           0.5       -313.28       45.8512        5.6707  -1.45537e-19
     0.328125           0.5           0.5      -310.928       45.7974       5.43292  -5.96803e-19
      0.34375           0.5           0.5      -306.154       45.7184       5.21995   7.38818e-20
     0.359375           0.5           0.5      -301.431       45.6356       5.00032   9.45588e-21
        0.375           0.5           0.5      -296.971       45.5597       4.77607   1.50553e-19
     0.390625           0.5           0.5      -290.852       45.4503       4.56631  -8.77951e-19
      0.40625           0.5           0.5      -288.047       45.3719       4.36811   7.80149e-19
     0.421875           0.5           0.5      -281.701       45.2561       4.17636   1.21031e-19
       0.4375           0.5           0.5      -274.546       45.1323       4.00267  -4.74239e-19
     0.453125           0.5           0.5      -269.277       45.0078       3.82726  -5.26753e-20
      0.46875           0.5           0.5      -262.328       44.8613       3.65556   1.82598e-20
     0.484375           0.5           0.5      -256.449       44.7324       3.50694   1.26199e-19
          0.5           0.5           0.5      -249.355       44.5776        3.3595   1.01574e-19
     0.515625           0.5           0.5      -242.828       44.4357       3.21781  -2.13618e-19
      0.53125           0.5           0.5      -236.135       44.2876       3.09237   2.66705e-20
     0.546875           0.5           0.5      -229.317       44.1364       2.96534   4.00944e-21
       0.5625           0.5           0.5      -221.437       43.9682       2.84311  -7.60939e-20
     0.578125           0.5           0.5      -214.766       43.8102       2.73953  -4.91595e-20
      0.59375           0.5           0.5      -208.243       43.6549       2.64626    1.0717e-19
     0.609375           0.5           0.5      -201.205        43.495       2.55878   2.19016e-19
        0.625           0.5           0.5      -194.358       43.3364       2.47607   1.68086e-19
     0.640625           0.5           0.5       -187.45        43.175       2.39929  -1.64483e-19
      0.65625           0.5           0.5      -180.029        43.004       2.33663   1.50061e-19
     0.671875           0.5           0.5      -174.297       42.8548       2.26991   4.12168e-19
       0.6875           0.5           0.5       -167.19        42.695        2.2239    1.2605e-19
     0.703125           0.5           0.5      -160.861       42.5433        2.1827   4.79221e-19
      0.71875           0.5           0.5      -154.617       42.3953       2.15172   2.45666e-19
     0.734375           0.5           0.5      -147.084       42.2203       2.10584  -2.92013e-21
         0.75           0.5           0.5      -141.391        42.077       2.08223  -7.29055e-20
     0.765625           0.5           0.5      -135.403       41.9332       2.06878  -1.86616e-19
      0.78125           0.5           0.5      -129.447       41.7889       2.04783  -3.31884e-19
     0.796875           0.5           0.5      -123.881        41.649        2.0441  -6.15865e-21
       0.8125           0.5           0.5      -117.806       41.4987       2.02521  -2.29285e-19
     0.828125           0.5           0.5      -112.618        41.356       2.03322   8.73702e-20
      0.84375           0.5           0.5      -107.255       41.2236        2.0546  -7.43146e-20
     0.859375           0.5           0.5      -102.314       41.0956       2.05345  -5.00175e-20
        0.875           0.5           0.5      -97.2799       40.9707       2.06587  -9.49998e-20
     0.890625           0.5           0.5      -92.5451       40.8488       2.08487   2.61485e-20
      0.90625           0.5           0.5      -87.7869         40.73       2.09749   6.75526e-20
     0.921875           0.5           0.5      -83.1044       40.6069       2.12268    3.3897e-20
       0.9375           0.5           0.5       -78.929       40.4946       2.15961  -5.34806e-20
     0.953125           0.5           0.5      -74.5874       40.3853       2.18717  -2.80328e-20
      0.96875           0.5           0.5      -70.8876       40.2757        2.2165  -1.08258e-20
     0.984375           0.5           0.5      -66.9583       40.1756       2.24509   5.82353e-21
            1           0.5           0.5      -63.0633       40.0787       2.28681  -2.36684e-20
      1.01562           0.5           0.5      -59.7952       39.9876       2.32503    7.8939e-21
      1.03125           0.5           0.5      -56.3577       39.8945       2.36042   1.12988e-19
      1.04688           0.5           0.5       -53.296        39.805       2.39999  -9.27515e-20
       1.0625           0.5           0.5      -50.0054       39.7188       2.44232   -2.7205e-22
      1.07812           0.5           0.5       -47.206       39.6391       2.48496  -3.80492e-20
      1.09375           0.5           0.5        -44.41        39.559       2.53139   2.46833e-20
      1.10938           0.5           0.5      -41.7582       39.4848       2.57686  -1.56981e-20
        1.125           0.5           0.5      -39.1143       39.4141       2.61922  -1.18464e-19
      1.14062           0.5           0.5      -36.8046       39.3464       2.66715  -7.86944e-20
      1.15625           0.5           0.5      -34.7833        39.283       2.71435   5.76965e-20
      1.17188           0.5           0.5      -32.5458       39.2184       2.75721   1.10699e-20
       1.1875           0.5           0.5      -30.1823       39.1565       2.79834   3.56833e-21
      1.20312           0.5           0.5      -28.7548       39.1122       2.83939  -6.30352e-21
      1.21875           0.5           0.5        -27.31       39.0544       2.89814  -1.57131e-19
      1.23438           0.5           0.5      -24.6376       38.9937       2.94033   2.06698e-19
         1.25           0.5           0.5      -23.4309        38.951       2.98269  -1.45292e-20
      1.26562           0.5           0.5      -22.3639       38.9082       3.03017   -1.3412e-19
      1.28125           0.5           0.5      -20.6973       38.8678       3.07074   1.01858e-19
      1.29688           0.5           0.5      -19.4978       38.8275       3.11324   8.24941e-20
       1.3125           0.5           0.5      -18.1164       38.7863       3.15735   1.18034e-20
      1.32812           0.5           0.5      -16.9742       38.7494       3.19618  -5.92418e-21
      1.34375           0.5           0.5      -15.7091       38.7091       3.23531  -3.15692e-20
      1.35938           0.5           0.5       -14.729       38.6761       3.27281    1.0326e-20
        1.375           0.5           0.5      -13.3424       38.6397       3.31342   3.91491e-21
      1.39062           0.5           0.5      -12.8503       38.6169       3.34726   2.96996e-21
      1.40625           0.5           0.5      -12.0357       38.5855       3.38695    2.0801e-21
      1.42188           0.5           0.5      -11.1695       38.5531       3.42263   6.29753e-21
       1.4375           0.5           0.5      -10.0223       38.5183       3.46495   5.29125e-21
      1.45312           0.5           0.5      -9.19845        38.493       3.50341   -1.0136e-19
      1.46875           0.5           0.5      -8.57644         38.47       3.53726  -3.65934e-20
      1.48438           0.5           0.5      -7.85834       38.4452        3.5712   1.19875e-20
         -0.5      0.515625           0.5      -93.7358       40.0458       10.1086    -2.071e-19
    -0.484375      0.515625           0.5      -97.0446       40.1185        10.156  -1.19847e-19
     -0.46875      0.515625           0.5       -100.83       40.1951       10.2064   8.96543e-20
    -0.453125      0.515625           0.5      -104.748       40.2731       10.2438   7.93122e-19
      -0.4375      0.515625           0.5      -108.307       40.3546       10.2788   5.05816e-19
    -0.421875      0.515625           0.5      -111.927       40.4392       10.3171  -2.38643e-19
     -0.40625      0.515625           0.5      -115.868       40.5273       10.3511  -3.60175e-19
    -0.390625      0.515625           0.5      -119.885       40.6179       10.3869   1.24753e-19
       -0.375      0.515625           0.5      -124.436       40.7191       10.4183   1.19896e-21
    -0.359375      0.515625           0.5      -128.772        40.818       10.4464   1.33814e-19
     -0.34375      0.515625           0.5      -133.532       40.9281       10.4828  -3.13321e-19
    -0.328125      0.515625           0.5      -138.375        41.038       10.5126  -2.97729e-19
      -0.3125      0.515625           0.5      -143.839       41.1596       10.5401  -2.10668e-19
    -0.296875      0.515625           0.5      -149.223       41.2795       10.5668  -1.97482e-19
     -0.28125      0.515625           0.5      -154.919        41.409        10.574   1.01113e-19
    -0.265625      0.515625           0.5      -160.331       41.5424       10.5818  -1.34502e-20
        -0.25      0.515625           0.5      -165.428       41.6681       10.5862   -1.8001e-19
    -0.234375      0.515625           0.5       -170.17       41.8024       10.5891  -1.23526e-19
     -0.21875      0.515625           0.5      -176.282       41.9414       10.5868  -3.13698e-20
    -0.203125      0.515625           0.5      -183.618       42.0934       10.5983   8.52214e-19
      -0.1875      0.515625           0.5      -190.166       42.2446       10.5815   2.67934e-19
    -0.171875      0.515625           0.5       -196.59       42.4007       10.5624      -2.1e-21
     -0.15625      0.515625           0.5      -201.932       42.5538       10.5426  -2.69135e-19
    -0.140625      0.515625           0.5      -209.986       42.7234       10.5221   2.97125e-19
       -0.125      0.515625           0.5      -216.332       42.8791       10.4662   5.03144e-20
    -0.109375      0.515625           0.5      -222.702       43.0478       10.4179  -2.76834e-19
     -0.09375      0.515625           0.5      -229.871       43.2218        10.356   2.70697e-19
    -0.078125      0.515625           0.5      -235.702       43.3771       10.2731  -3.88558e-21
      -0.0625      0.515625           0.5      -241.898       43.5417       10.1885  -1.26637e-19
    -0.046875      0.515625           0.5       -249.24       43.7118       10.1122    5.6029e-20
     -0.03125      0.515625           0.5      -255.319       43.8717       10.0079  -6.64669e-20
    -0.015625      0.515625           0.5      -261.398       44.0339       9.89094  -3.35858e-19
 -1.21566e-14      0.515625           0.5      -267.012       44.1921       9.75502  -5.55068e-19
     0.015625      0.515625           0.5      -274.801       44.3816       9.63264  -6.86192e-19
      0.03125      0.515625           0.5      -279.546       44.5252       9.48986  -4.16943e-20
     0.046875      0.515625           0.5      -284.897       44.6717       9.33636   9.11057e-20
       0.0625      0.515625           0.5      -292.114       44.8332        9.1792  -2.38591e-19
     0.078125      0.515625           0.5      -294.827       44.9454         9.003   1.17323e-19
      0.09375      0.515625           0.5      -297.403       45.0584       8.80035   4.16795e-19
     0.109375      0.515625           0.5      -303.019       45.1875       8.61348  -2.82623e-19
        0.125      0.515625           0.5      -305.552       45.2923       8.41423   4.80843e-19
     0.140625      0.515625           0.5      -308.579       45.4002       8.21123  -1.85356e-19
      0.15625      0.515625           0.5      -310.164       45.4768       7.98266  -5.94797e-19
     0.171875      0.515625           0.5      -312.158       45.5502       7.76621   6.92611e-20
       0.1875      0.515625           0.5      -313.737       45.6133       7.54512   6.77453e-19
     0.203125      0.515625           0.5      -313.767       45.6473       7.31871   6.91181e-19
      0.21875      0.515625           0.5      -313.588       45.6837        7.0891  -9.42941e-20
     0.234375      0.515625           0.5      -313.453       45.7116       6.85304   1.15075e-19
         0.25      0.515625           0.5      -311.906       45.7162       6.62606  -1.33393e-19
     0.265625      0.515625           0.5      -311.213       45.7132       6.39958  -4.54558e-19
      0.28125      0.515625           0.5      -309.779       45.7083        6.1655  -8.13745e-19
     0.296875      0.515625           0.5      -307.218       45.6776       5.95026   6.18837e-19
       0.3125      0.515625           0.5      -303.755        45.624        5.7291    1.8842e-18
     0.328125      0.515625           0.5      -300.885       45.5951       5.50249   4.49737e-19
      0.34375      0.515625           0.5      -297.389       45.5138       5.27775  -9.42396e-20
     0.359375      0.515625           0.5      -292.451       45.4434       5.07688   6.44969e-20
        0.375      0.515625           0.5      -288.036       45.3499       4.87038   1.85248e-19
     0.390625      0.515625           0.5      -283.288       45.2619       4.66925   -1.9287e-19
      0.40625      0.515625           0.5      -280.489       45.1892       4.48744   7.02287e-19
     0.421875      0.515625           0.5      -272.792       45.0672       4.29371      1.38e-20
       0.4375      0.515625           0.5      -267.779       44.9665       4.12632  -7.48694e-20
     0.453125      0.515625           0.5      -262.209       44.8496       3.95501  -1.49136e-20
      0.46875      0.515625           0.5      -255.126       44.7137       3.80188  -2.14039e-20
     0.484375      0.515625           0.5      -249.943       44.5877       3.64899  -1.70468e-19
          0.5      0.515625           0.5      -244.005       44.4552       3.50187   4.31362e-19
     0.515625      0.515625           0.5      -237.912       44.3094       3.36802   -4.7578e-19
      0.53125      0.515625           0.5      -230.437       44.1701       3.24087   6.98398e-19
     0.546875      0.515625           0.5      -223.728       44.0233       3.11396  -3.21612e-20
       0.5625      0.515625           0.5      -217.253       43.8763       2.99822  -4.06729e-19
     0.578125      0.515625           0.5      -211.044        43.724       2.89836  -2.92144e-20
      0.59375      0.515625           0.5       -204.01       43.5695       2.80744   9.69964e-20
     0.609375      0.515625           0.5      -197.701       43.4207       2.71677  -5.36705e-20
        0.625      0.515625           0.5      -191.187       43.2664       2.63525  -1.47788e-19
     0.640625      0.515625           0.5      -184.743       43.1145       2.55867  -5.62345e-19
      0.65625      0.515625           0.5      -177.965       42.9614       2.49209  -4.23753e-20
     0.671875      0.515625           0.5      -171.553       42.8064       2.42937  -8.82895e-20
       0.6875      0.515625           0.5      -164.792       42.6552       2.37445  -4.68413e-19
     0.703125      0.515625           0.5      -158.451       42.5078       2.33597  -3.14324e-19
      0.71875      0.515625           0.5      -153.016       42.3647       2.29702   5.22446e-20
     0.734375      0.515625           0.5      -146.545         42.21       2.25393   6.46896e-20
         0.75      0.515625           0.5      -141.076        42.079        2.2171    8.0819e-20
     0.765625      0.515625           0.5      -135.087       41.9378       2.19897  -7.73539e-20
      0.78125      0.515625           0.5      -128.967        41.786        2.1979   9.25968e-20
     0.796875      0.515625           0.5      -123.469       41.6469       2.18797  -2.30729e-20
       0.8125      0.515625           0.5       -118.15       41.5087       2.18516   5.65545e-19
     0.828125      0.515625           0.5      -113.845       41.3855       2.16569  -2.90176e-20
      0.84375      0.515625           0.5      -107.572       41.2473       2.17169  -1.56884e-20
     0.859375      0.515625           0.5      -102.786       41.1235       2.18826    2.3472e-19
        0.875      0.515625           0.5      -97.4752       40.9983       2.20014   1.77337e-19
     0.890625      0.515625           0.5      -92.8979       40.8886       2.20318  -3.83512e-19
      0.90625      0.515625           0.5      -88.8966       40.7679       2.21864    2.8999e-20
     0.921875      0.515625           0.5      -84.5776       40.6594       2.23993  -5.71325e-20
       0.9375      0.515625           0.5       -80.261       40.5498       2.26404   6.81427e-21
     0.953125      0.515625           0.5      -75.9442       40.4378       2.29314  -3.62013e-20
      0.96875      0.515625           0.5      -72.0496       40.3333        2.3204   4.35807e-21
     0.984375      0.515625           0.5      -68.7115       40.2416        2.3446  -4.70761e-21
            1      0.515625           0.5      -65.0652       40.1479        2.3792  -2.23781e-19
      1.01562      0.515625           0.5      -61.4646       40.0519       2.41432  -6.20195e-20
      1.03125      0.515625           0.5       -58.028       39.9503       2.44005   2.81925e-20
      1.04688      0.515625           0.5      -55.0753       39.8711       2.48632   8.32312e-20
       1.0625      0.515625           0.5      -51.8399       39.7851       2.52729   1.28309e-19
      1.07812      0.515625           0.5      -48.9989       39.7069       2.56594  -8.01267e-20
      1.09375      0.515625           0.5      -46.2026       39.6304       2.60768   -1.2554e-19
      1.10938      0.515625           0.5      -43.7101       39.5571       2.65236  -1.07525e-20
        1.125      0.515625           0.5      -41.1683       39.4842       2.69113   9.14389e-21
      1.14062      0.515625           0.5      -38.7481       39.4177       2.73197  -1.03035e-19
      1.15625      0.515625           0.5      -36.6048       39.3534       2.77428  -5.84006e-20
      1.17188      0.515625           0.5       -34.339        39.291       2.81457   4.42761e-21
       1.1875      0.515625           0.5      -32.0691       39.2305       2.85617  -6.95794e-21
      1.20312      0.515625           0.5      -30.5386       39.1801       2.90355  -4.53487e-20
      1.21875      0.515625           0.5      -28.9821        39.129       2.94662  -3.56653e-20
      1.23438      0.515625           0.5      -27.4055       39.0776       2.98865  -1.50482e-20
         1.25      0.515625           0.5      -25.3528       39.0271       3.02622  -1.58528e-20
      1.26562      0.515625           0.5      -23.8982       38.9859       3.06702   9.88491e-22
      1.28125      0.515625           0.5      -22.4887       38.9385       3.10685   2.05063e-20
      1.29688      0.515625           0.5      -20.8721       38.8949       3.15048  -1.18303e-20
       1.3125      0.515625           0.5      -19.6398       38.8503       3.19325   1.84391e-20
      1.32812      0.515625           0.5      -18.6528       38.8211       3.23185   1.01433e-19
      1.34375      0.515625           0.5      -17.5089       38.7793       3.26837   1.12872e-20
      1.35938      0.515625           0.5      -16.1824       38.7418       3.30768   1.41057e-20
        1.375      0.515625           0.5       -14.751        38.704       3.34861   6.31038e-21
      1.39062      0.515625           0.5      -14.2332       38.6774       3.38224   1.02221e-20
      1.40625      0.515625           0.5      -13.8076        38.647       3.42701    6.8102e-21
      1.42188      0.515625           0.5      -13.1386       38.6183       3.46336   7.38633e-21
       1.4375      0.515625           0.5      -11.5976       38.5831       3.48872   1.95208e-20
      1.45312      0.515625           0.5      -10.8768       38.5576       3.52412   3.57468e-20
